time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Setpoint value active current [Arms];Actual active current value [Arms];Position control error [mm]
977.500081062317;6.9140000;6.9138021;-0.03197795;-0.03168706;-0.1540069;-0.1390191;0.0001979
978.562533855438;6.8780096;6.8780393;-0.03207264;-0.03174714;-0.167776;-0.1765234;-0.0000297
979.625046253204;6.8459370;6.8460912;-0.03159302;-0.03186547;-0.03450344;-0.0557091;-0.0001542
980.68755865097;6.8110000;6.8114013;-0.03171137;-0.03114178;-0.2409484;-0.2215553;-0.0004013
981.750071048737;6.7790000;6.7799897;-0.03252693;-0.03134222;-0.1963727;-0.213427;-0.0009897
982.812523841858;6.7431498;6.7440481;-0.03088003;-0.03176152;-0.08131228;-0.004123893;-0.0008983
983.875036239624;6.7119848;6.7123980;-0.03219675;-0.03167098;-0.198291;-0.2143295;-0.0004132
984.93754863739;6.6762124;6.6767544;-0.03112549;-0.03165232;-0.0735063;-0.05765005;-0.0005420
986.000061035156;6.6452500;6.6459388;-0.03107674;-0.03108797;-0.1412423;-0.1611364;-0.0006888
987.062573432922;6.6103750;6.6122026;-0.03120362;-0.03039304;-0.1940513;-0.1767893;-0.0018276
988.125026226044;6.5793750;6.5821023;-0.03130387;-0.03023387;-0.2167948;-0.2240766;-0.0027273
989.18753862381;6.5445000;6.5472336;-0.03130457;-0.03081658;-0.1897598;-0.2553679;-0.0027336
990.250051021576;6.5135000;6.5157623;-0.03125206;-0.03124586;-0.1632914;-0.1755953;-0.0022623
991.312563419342;6.4786250;6.4802975;-0.03118634;-0.03142716;-0.1475606;-0.1384864;-0.0016725
992.375075817108;6.4476468;6.4491243;-0.03119033;-0.03125181;-0.1706149;-0.1947418;-0.0014775
993.437528610229;6.4126440;6.4142556;-0.03091654;-0.03105942;-0.06296202;-0.08184626;-0.0016116
994.500041007996;6.3825840;6.3839764;-0.03033222;-0.03055429;-0.2281713;-0.2312653;-0.0013924
995.562553405762;6.3478229;6.3498826;-0.03089485;-0.03045207;-0.09761958;-0.09478224;-0.0020597
996.625065803528;6.3178021;6.3193650;-0.03050877;-0.03048176;-0.2533457;-0.2155857;-0.0015629
997.687578201294;6.2830000;6.2843175;-0.03039679;-0.03094758;-0.06699664;-0.1078862;-0.0013175
998.750030994415;6.2530000;6.2533827;-0.03004264;-0.03091181;-0.105892;-0.09443646;-0.0003827
999.812543392181;6.2192500;6.2195868;-0.03003752;-0.03031306;-0.1361786;-0.09456249;-0.0003368
1000.8749961853;6.1892500;6.1900229;-0.03008611;-0.02983068;-0.1674216;-0.1960117;-0.0007729
1001.93750858307;6.1555000;6.1563463;-0.03009429;-0.02991133;-0.1651077;-0.1574501;-0.0008463
1003.00002098083;6.1255000;6.1260671;-0.03006318;-0.03016033;-0.1490657;-0.1448622;-0.0005671
1004.0625333786;6.0917718;6.0915560;-0.02995024;-0.03048693;-0.1339957;-0.1575367;0.0002158
1005.12504577637;6.0616308;6.0606212;-0.03006101;-0.03075127;-0.03813623;-0.1015424;0.0010096
1006.18755817413;6.0285938;6.0266466;-0.02869971;-0.03030029;-0.09897066;-0.0373227;0.0019472
1007.2500705719;5.9989062;5.9974403;-0.02992;-0.02963316;-0.09075548;-0.1241856;0.0014659
1008.31258296967;5.9659720;5.9646578;-0.02888873;-0.02926918;-0.1801967;-0.0955217;0.0013142
1009.37509536743;5.9361748;5.9355707;-0.02992325;-0.02922308;-0.1150285;-0.1592198;0.0006041
1010.4376077652;5.9032280;5.9023709;-0.02881856;-0.02938395;-0.09342117;-0.05965497;0.0008571
1011.50000095367;5.8742329;5.8733434;-0.02885141;-0.02915368;-0.09892859;-0.1271669;0.0008895
1012.56251335144;5.8416880;5.8410377;-0.0293517;-0.02884897;-0.247739;-0.2522343;0.0006503
1013.62502574921;5.8117171;5.8116526;-0.02979685;-0.02925327;-0.09541181;-0.1571431;0.0000645
1014.68753814697;5.7790000;5.7788701;-0.02790219;-0.02914162;-0.007772992;-0.02654331;0.0001299
1015.75005054474;5.7510000;5.7507963;-0.0287273;-0.02844504;-0.2084275;-0.2128926;0.0002037
1016.8125629425;5.7183846;5.7192058;-0.02902216;-0.02826509;-0.1884197;-0.2447771;-0.0008212
1017.87507534027;5.6893257;5.6906552;-0.02951499;-0.02848125;-0.1639204;-0.2198256;-0.0013295
1018.93758773804;5.6570527;5.6581707;-0.02790581;-0.02871457;-0.1086729;-0.07172746;-0.0011180
1020.0001001358;5.6286973;5.6300373;-0.02936805;-0.02836211;-0.1868217;-0.1841819;-0.0013400
1021.06261253357;5.5965775;5.5979700;-0.02798457;-0.02844805;-0.1554722;-0.1522325;-0.0013925
1022.12500572205;5.5680693;5.5697770;-0.02933512;-0.02830032;-0.1833295;-0.1775235;-0.0017077
1023.18751811981;5.5359609;5.5375309;-0.02813326;-0.02851565;-0.1059057;-0.08420656;-0.0015700
1024.25003051758;5.5080000;5.5093975;-0.0281557;-0.0282477;-0.1413225;-0.1237121;-0.0013975
1025.31254291534;5.4765000;5.4781646;-0.02818546;-0.02789339;-0.1645906;-0.150607;-0.0016646
1026.37505531311;5.4485000;5.4503293;-0.02820382;-0.02787475;-0.1693362;-0.1944077;-0.0018293
1027.43756771088;5.4170000;5.4190368;-0.02822693;-0.02787242;-0.1742475;-0.1722617;-0.0020368
1028.50008010864;5.3890000;5.3912611;-0.02825193;-0.02781053;-0.1823649;-0.1700741;-0.0022611
1029.56259250641;5.3575096;5.3597898;-0.02832339;-0.0278931;-0.194234;-0.218312;-0.0022802
1030.62510490417;5.3294370;5.3315968;-0.02781648;-0.02806992;-0.05629415;-0.06373022;-0.0021598
1031.68749809265;5.2990000;5.3003044;-0.028312;-0.02787005;-0.2281425;-0.2261292;-0.0013044
1032.75001049042;5.2710000;5.2722902;-0.02697708;-0.02794714;-0.05247642;0.01022428;-0.0012902
1033.81252288818;5.2404848;5.2414746;-0.02826099;-0.02756637;-0.2171255;-0.2314429;-0.0009898
1034.87503528595;5.2125908;5.2139969;-0.02737281;-0.02751441;-0.08642493;-0.07746134;-0.0014061
1035.93754768372;5.1823403;5.1834197;-0.02683641;-0.02726896;-0.1820135;-0.1348248;-0.0010794
1037.00006008148;5.1549644;5.1561804;-0.02830475;-0.02729535;-0.2126655;-0.3022777;-0.0012160
1038.06257247925;5.1238333;5.1241727;-0.02704074;-0.02807475;-0.06466812;-0.07795455;-0.0003394
1039.12508487701;5.0968968;5.0960393;-0.02687874;-0.02805981;-0.09042739;-0.04840213;0.0008575
1040.18759727478;5.0663672;5.0651641;-0.02690762;-0.0276336;-0.01752757;-0.03073369;0.0012031
1041.25010967255;5.0400703;5.0385208;-0.02574402;-0.02697632;-0.1011228;-0.074885;0.0015495
1042.31250286102;5.0101787;5.0094337;-0.02701334;-0.02627856;-0.1993273;-0.2365795;0.0007450
1043.37501525879;4.9829961;4.9828500;-0.02687793;-0.02652054;-0.07095522;-0.1239984;0.0001461
1044.43752765656;4.9535840;4.9531669;-0.02613061;-0.0263823;-0.2020314;-0.1823363;0.0004171
1045.50004005432;4.9266660;4.9267621;-0.02683362;-0.02643485;-0.07547045;-0.09138716;-0.0000961
1046.56255245209;4.8973021;4.8971982;-0.02632306;-0.02628816;-0.2269824;-0.2027793;0.0001039
1047.62506484985;4.8703325;4.8706741;-0.02677276;-0.02646471;-0.07535228;-0.1095769;-0.0003416
1048.68757724762;4.8410000;4.8410506;-0.02600564;-0.02633782;-0.1160005;-0.06769543;-0.0000506
1049.75008964539;4.8150000;4.8151226;-0.02601366;-0.02606568;-0.1309755;-0.1061933;-0.0001226
1050.81260204315;4.7857500;4.7860951;-0.02603845;-0.02587748;-0.1439306;-0.1551727;-0.0003451
1051.87511444092;4.7597500;4.7605247;-0.02608631;-0.02569778;-0.1596482;-0.1357638;-0.0007747
1052.93750762939;4.7305000;4.7317953;-0.02614432;-0.0256132;-0.1723069;-0.1427864;-0.0012953
1054.00002002716;4.7045171;4.7062845;-0.02614744;-0.02558238;-0.1913155;-0.2214527;-0.0017674
1055.06253242493;4.6751308;4.6773762;-0.02642368;-0.02570314;-0.12623;-0.1596132;-0.0022454
1056.12504482269;4.6497025;4.6515078;-0.02503057;-0.02579222;-0.1447248;-0.1209773;-0.0018053
1057.18755722046;4.6209063;4.6230764;-0.02632512;-0.02548612;-0.1445907;-0.2078494;-0.0021701
1058.25006961823;4.5955937;4.5973272;-0.02510981;-0.02561914;-0.1809195;-0.2022189;-0.0017335
1059.31258201599;4.5666748;4.5686574;-0.02621145;-0.02553226;-0.1361011;-0.1301835;-0.0019826
1060.37509441376;4.5413213;4.5430870;-0.02510037;-0.02549296;-0.1056593;-0.1005426;-0.0017657
1061.43760681152;4.5133560;4.5150728;-0.0254543;-0.02508511;-0.2646715;-0.2436762;-0.0017168
1062.5;4.4874331;4.4898004;-0.02613615;-0.02526259;-0.1406036;-0.1404592;-0.0023673
1063.56251239777;4.4591141;4.4610114;-0.02512187;-0.02543866;-0.1432117;-0.1458907;-0.0018973
1064.62502479553;4.4341346;4.4357390;-0.02524809;-0.02531333;-0.1650688;-0.1182036;-0.0016044
1065.6875371933;4.4060000;4.4075460;-0.02408892;-0.02512112;-0.0450961;-0.005573766;-0.0015460
1066.75004959106;4.3820000;4.3834657;-0.02482997;-0.02442997;-0.2476393;-0.2465119;-0.0014657
1067.81256198883;4.3538257;4.3560476;-0.02561442;-0.02442133;-0.1940412;-0.2362356;-0.0022219
1068.8750743866;4.3290248;4.3309540;-0.02399489;-0.0248054;-0.1018942;-0.05215396;-0.0019292
1069.93758678436;4.3016973;4.3030591;-0.02537048;-0.0248088;-0.1797907;-0.2010185;-0.0013618
1071.00009918213;4.2770527;4.2779059;-0.02387631;-0.02501835;-0.1068685;-0.04590163;-0.0008532
1072.0626115799;4.2495693;4.2500705;-0.0252007;-0.024834;-0.1534502;-0.1932649;-0.0005012
1073.12500476837;4.2249583;4.2251558;-0.02402493;-0.02488516;-0.07416242;-0.06923781;-0.0001975
1074.18751716614;4.1980000;4.1979761;-0.02399733;-0.02438716;-0.1262005;-0.121568;0.0000239
1075.2500295639;4.1740000;4.1740746;-0.02400831;-0.02410827;-0.1418984;-0.1394269;-0.0000746
1076.31254196167;4.1470000;4.1471333;-0.02401485;-0.02400653;-0.1480335;-0.153896;-0.0001333
1077.37505435944;4.1230000;4.1228742;-0.02398598;-0.02416351;-0.1363617;-0.1449279;0.0001258
1078.4375667572;4.0960000;4.0952177;-0.02391284;-0.02445544;-0.1117771;-0.1374775;0.0007823
1079.50007915497;4.0720171;4.0707798;-0.02391162;-0.02445215;-0.12001;-0.09020252;0.0012373
1080.56259155273;4.0449370;4.0434808;-0.0234136;-0.0243205;0.008221562;-0.01262421;0.0014562
1081.6251039505;4.0219271;4.0201158;-0.02313283;-0.0236673;-0.1858883;-0.1606522;0.0018113
1082.68761634827;3.9950000;3.9940686;-0.02272956;-0.0233697;-0.04459468;-0.06535647;0.0009314
1083.75000953674;3.9720000;3.9710612;-0.02397873;-0.02315575;-0.2281319;-0.2627319;0.0009388
1084.81252193451;3.9450908;3.9444775;-0.02314781;-0.02351492;-0.04842806;-0.07007381;0.0006133
1085.87503433228;3.9221743;3.9209933;-0.02250155;-0.02345813;-0.107147;-0.05920767;0.0011810
1086.93754673004;3.8959644;3.8951845;-0.02408237;-0.02312136;-0.1800057;-0.2161042;0.0007799
1088.00005912781;3.8722124;3.8719983;-0.02304125;-0.02316272;-0.08210913;-0.07049233;0.0002141
1089.06257152557;3.8463750;3.8463683;-0.023;-0.02288925;-0.1352825;-0.1182057;0.0000067
1090.12508392334;3.8233968;3.8237781;-0.02301677;-0.02273051;-0.1615119;-0.1546299;-0.0003813
1091.18759632111;3.7973672;3.7980289;-0.02311539;-0.02286986;-0.07004704;-0.1082867;-0.0006617
1092.25010871887;3.7750703;3.7753195;-0.02194443;-0.02273271;-0.1276489;-0.08532879;-0.0002492
1093.31250190735;3.7496787;3.7504048;-0.02317725;-0.02234212;-0.2070002;-0.2321708;-0.0007261
1094.37501430511;3.7264961;3.7276358;-0.02302119;-0.02261618;-0.07546655;-0.09934559;-0.0011397
1095.43752670288;3.7015840;3.7026019;-0.02229049;-0.02230605;-0.2186643;-0.2145973;-0.0010179
1096.50003910065;3.6786831;3.6805482;-0.0230802;-0.02220021;-0.121561;-0.166745;-0.0018651
1097.56255149841;3.6537391;3.6556334;-0.02212154;-0.02213184;-0.1434709;-0.09150303;-0.0018943
1098.62506389618;3.6317404;3.6339373;-0.02217544;-0.02184999;-0.1545181;-0.1639541;-0.0021969
1099.68757629395;3.6070000;3.6094398;-0.02335517;-0.02181706;-0.2922435;-0.3420326;-0.0024398
1100.75008869171;3.5840000;3.5866112;-0.02254093;-0.02247262;-0.09702377;-0.108454;-0.0026112
1101.81260108948;3.5592596;3.5609812;-0.02212248;-0.02261028;-0.1345045;-0.1780986;-0.0017216
1102.87511348724;3.5372007;3.5386295;-0.02252605;-0.02238121;-0.1217489;-0.1430175;-0.0014288
1103.93750667572;3.5127856;3.5141320;-0.02098074;-0.02192214;-0.09436167;-0.07250159;-0.0013464
1105.00001907349;3.4915547;3.4933896;-0.02208986;-0.0211987;-0.2523634;-0.2341192;-0.0018349
1106.06253147125;3.4666308;3.4694285;-0.02248522;-0.02132702;-0.1576653;-0.1897271;-0.0027977
1107.12504386902;3.4452025;3.4475536;-0.02109138;-0.0216283;-0.1656429;-0.1067598;-0.0023511
1108.18755626678;3.4209063;3.4231157;-0.0223295;-0.02173199;-0.1376882;-0.20908;-0.0022094
1109.25006866455;3.3995937;3.4010620;-0.02108026;-0.02188735;-0.168475;-0.1325029;-0.0014683
1110.31258106232;3.3751748;3.3766837;-0.02215868;-0.0217836;-0.1213001;-0.1283519;-0.0015089
1111.37509346008;3.3538431;3.3548088;-0.02103695;-0.02179419;-0.09874783;-0.07821657;-0.0009657
1112.43760585785;3.3302500;3.3312053;-0.02110643;-0.02120935;-0.1457837;-0.1253187;-0.0009553
1113.50011825562;3.3092500;3.3104629;-0.02113514;-0.02094407;-0.1639117;-0.2022897;-0.0012129
1114.56251144409;3.2856250;3.2872171;-0.02117739;-0.02081731;-0.1771321;-0.1588506;-0.0015921
1115.62502384186;3.2646250;3.2661171;-0.02116624;-0.02100015;-0.1676761;-0.1683495;-0.0014921
1116.68753623962;3.2410000;3.2417984;-0.02100562;-0.02142794;-0.1380147;-0.1473057;-0.0007984
1117.75004863739;3.2200000;3.2202811;-0.02144799;-0.02146292;-0.1356971;-0.1594727;-0.0002811
1118.81256103516;3.1965248;3.1964988;-0.01977705;-0.02121737;-0.05074761;-0.04936326;0.0000260
1119.87507343292;3.1763502;3.1764717;-0.02123359;-0.02047042;-0.2041661;-0.210556;-0.0001215
1120.93758583069;3.1530527;3.1535239;-0.01983375;-0.0204688;-0.1250182;-0.09050431;-0.0004712
1122.00009822845;3.1327144;3.1331987;-0.02122323;-0.02040196;-0.1944788;-0.1976297;-0.0004843
1123.06261062622;3.1094365;3.1092376;-0.02000648;-0.02100075;-0.04530891;-0.003035977;0.0001989
1124.1250038147;3.0896192;3.0884952;-0.01970126;-0.02079804;-0.1422994;-0.1071305;0.0011240
1125.18751621246;3.0664297;3.0657263;-0.02100496;-0.0204523;-0.1271766;-0.1686291;0.0007034
1126.25002861023;3.0459609;3.0449838;-0.01984947;-0.02059499;-0.0720738;-0.06627353;0.0009771
1127.312541008;3.0235000;3.0225129;-0.01989002;-0.02011377;-0.1184588;-0.08517487;0.0009871
1128.37505340576;3.0035218;3.0029030;-0.01995677;-0.01978257;-0.1554251;-0.14713;0.0006188
1129.43756580353;2.9808940;2.9807896;-0.01972535;-0.01969752;-0.0458636;-0.07681297;0.0001044
1130.50007820129;2.9618169;2.9616565;-0.01910973;-0.01930432;-0.1909519;-0.1426059;0.0001604
1131.56259059906;2.9395205;2.9399605;-0.02020788;-0.019313;-0.1965657;-0.182365;-0.0004400
1132.62510299683;2.9194370;2.9198141;-0.01961786;-0.0198137;-0.03694168;-0.06213582;-0.0003771
1133.68761539459;2.8980000;2.8976412;-0.02004336;-0.0196965;-0.2054713;-0.2054183;0.0003588
1134.75000858307;2.8780000;2.8779716;-0.01933017;-0.01970218;-0.04256329;-0.0531919;0.0000284
1135.81252098083;2.8566743;2.8565139;-0.01861526;-0.01921601;-0.1318429;-0.1008851;0.0001604
1136.8750333786;2.8374848;2.8379769;-0.02020554;-0.0187974;-0.238186;-0.2760683;-0.0004921
1137.93754577637;2.8152124;2.8164000;-0.01919742;-0.01908203;-0.1062955;-0.1218417;-0.0011876
1139.00005817413;2.7962500;2.7972669;-0.0191133;-0.01912149;-0.1391709;-0.1362873;-0.0010169
1140.0625705719;2.7748750;2.7760477;-0.01913066;-0.01895664;-0.1508321;-0.1597063;-0.0011727
1141.12508296967;2.7558750;2.7572722;-0.01915567;-0.01885592;-0.1602331;-0.1821888;-0.0013972
1142.18759536743;2.7345234;2.7359338;-0.01915714;-0.01892262;-0.1728923;-0.2004167;-0.0014104
1143.2501077652;2.7153672;2.7168007;-0.01920138;-0.01904996;-0.07699201;-0.1156238;-0.0014335
1144.31262016296;2.6948252;2.6958794;-0.0181269;-0.01870172;-0.1680106;-0.1428806;-0.0010542
1145.37501335144;2.6761787;2.6778788;-0.01928578;-0.01829951;-0.2297463;-0.2399326;-0.0017001
1146.43752574921;2.6546611;2.6567788;-0.01902241;-0.01863927;-0.0981604;-0.1192688;-0.0021177
1147.50003814697;2.6364609;2.6380033;-0.01803643;-0.01868791;-0.09443064;-0.08114144;-0.0015424
1148.56255054474;2.6163130;2.6177377;-0.01858289;-0.01822566;-0.2586125;-0.1786959;-0.0014247
1149.6250629425;2.5973325;2.5993199;-0.01895613;-0.01837214;-0.1070738;-0.1707438;-0.0019874
1150.68757534027;2.5770000;2.5784583;-0.01816248;-0.01846986;-0.1343435;-0.06923196;-0.0014583
1151.75008773804;2.5590000;2.5604577;-0.01816241;-0.0182121;-0.1487826;-0.1377028;-0.0014577
1152.8126001358;2.5387500;2.5404901;-0.01819388;-0.01791957;-0.1692438;-0.1515875;-0.0017401
1153.87511253357;2.5207500;2.5227279;-0.01822037;-0.01782207;-0.1791311;-0.1907159;-0.0019779
1154.93750572205;2.5005000;2.5026412;-0.01823857;-0.01782716;-0.1830782;-0.1876651;-0.0021412
1156.00001811981;2.4825171;2.4846406;-0.01818711;-0.01794363;-0.1881206;-0.1633262;-0.0021235
1157.06253051758;2.4621308;2.4642558;-0.01841027;-0.01806825;-0.1161782;-0.137871;-0.0021250
1158.12504291534;2.4447025;2.4463148;-0.01700906;-0.01795074;-0.144049;-0.06919514;-0.0016123
1159.18755531311;2.4249063;2.4265856;-0.01827043;-0.01772524;-0.1352778;-0.1896314;-0.0016793
1160.25006771088;2.4075937;2.4089427;-0.01706697;-0.01767149;-0.1823369;-0.1555421;-0.0013490
1161.31258010864;2.3876748;2.3892135;-0.018162;-0.01760528;-0.1352669;-0.1791536;-0.0015387
1162.37509250641;2.3703213;2.3713321;-0.01701627;-0.01775453;-0.09035931;-0.09517792;-0.0010108
1163.43760490417;2.3513560;2.3521991;-0.01735696;-0.01724375;-0.2522068;-0.2113688;-0.0008431
1164.50011730194;2.3334331;2.3349137;-0.01803736;-0.01733871;-0.1314495;-0.2358293;-0.0014806
1165.56251049042;2.3141141;2.3150654;-0.01701647;-0.01750337;-0.1329586;-0.1266658;-0.0009513
1166.62502288818;2.2971250;2.2977800;-0.01707298;-0.01734816;-0.1417824;-0.1803942;-0.0006550
1167.68753528595;2.2780000;2.2784085;-0.01746218;-0.01726782;-0.1501365;-0.1562266;-0.0004085
1168.75004768372;2.2610000;2.2612424;-0.01594367;-0.01720009;-0.02762161;-0.04907778;-0.0002424
1169.81256008148;2.2429092;2.2425861;-0.01674785;-0.01674829;-0.207919;-0.1981594;0.0003231
1170.87507247925;2.2258257;2.2257180;-0.01735486;-0.01686502;-0.140249;-0.157486;0.0001077
1171.93758487701;2.2070527;2.2065849;-0.01572913;-0.01693412;-0.08989838;-0.03113464;0.0004678
1173.00009727478;2.1906973;2.1901340;-0.01715599;-0.01662124;-0.1600651;-0.2141522;0.0005633
1174.06260967255;2.1720775;2.1715374;-0.01576925;-0.01656883;-0.1336054;-0.06771887;0.0005401
1175.12512207031;2.1555693;2.1551461;-0.01709771;-0.01648207;-0.1538747;-0.2166439;0.0004232
1176.18751525879;2.1369609;2.1363110;-0.01588592;-0.01667416;-0.07441316;-0.08071958;0.0006499
1177.25002765656;2.1210000;2.1200390;-0.01589293;-0.0164171;-0.1054455;-0.09539428;0.0009610
1178.31254005432;2.1030000;2.1019191;-0.01587957;-0.01620957;-0.1134041;-0.0975953;0.0010809
1179.37505245209;2.0870000;2.0860047;-0.0158891;-0.01604945;-0.1219626;-0.1059047;0.0009953
1180.43756484985;2.0690000;2.0680041;-0.01588904;-0.01601804;-0.1226323;-0.1256834;0.0009959
1181.50007724762;2.0530000;2.0519705;-0.0158853;-0.01603143;-0.1206321;-0.1094078;0.0010295
1182.56258964539;2.0350000;2.0340295;-0.01589187;-0.01601118;-0.1216158;-0.1148295;0.0009705
1183.62510204315;2.0190096;2.0179958;-0.01595638;-0.01605062;-0.1319306;-0.1364222;0.0010138
1184.68761444092;2.0010000;1.9998760;-0.0147081;-0.0160799;0.001676737;0.01711989;0.0011240
1185.75000762939;1.9860000;1.9844980;-0.01599932;-0.01560936;-0.188509;-0.1556485;0.0015020
1186.81252002716;1.9681498;1.9673319;-0.01468882;-0.01539387;-0.06528449;-0.07238741;0.0008179
1187.87503242493;1.9529848;1.9523711;-0.01608234;-0.01514318;-0.1990652;-0.2426528;0.0006137
1188.93754482269;1.9351953;1.9348473;-0.01507581;-0.01547129;-0.04821956;-0.07447647;0.0003480
1190.00005722046;1.9203403;1.9195289;-0.01462574;-0.01535898;-0.1306663;-0.09915787;0.0008114
1191.06256961823;1.9029443;1.9025416;-0.01609999;-0.01521179;-0.1485211;-0.215924;0.0004027
1192.12508201599;1.8873333;1.8869252;-0.01495746;-0.01545233;-0.06310747;-0.04353155;0.0004081
1193.18759441376;1.8705000;1.8700571;-0.01495065;-0.01510171;-0.1097081;-0.1121316;0.0004429
1194.25010681152;1.8555234;1.8553943;-0.01498561;-0.01482464;-0.1426157;-0.121566;0.0001291
1195.31261920929;1.8384961;1.8388838;-0.0149374;-0.01471181;-0.04903603;-0.1030317;-0.0003877
1196.37501239777;1.8243252;1.8245787;-0.01403768;-0.01442865;-0.15511;-0.1023483;-0.0002535
1197.43752479553;1.8077891;1.8089027;-0.01525949;-0.01417194;-0.205485;-0.251205;-0.0011136
1198.5000371933;1.7926440;1.7941208;-0.01490152;-0.01458597;-0.05977324;-0.0515402;-0.0014768
1199.56254959106;1.7768021;1.7776699;-0.01443132;-0.0145538;-0.2109799;-0.140285;-0.0008678
1200.62506198883;1.7618229;1.7629475;-0.01479066;-0.01468117;-0.04619908;-0.05803843;-0.0011246
1201.6875743866;1.7460000;1.7466755;-0.01515859;-0.01452988;-0.2169943;-0.2461708;-0.0006755
1202.75008678436;1.7310000;1.7321915;-0.01446609;-0.01452878;-0.0580019;-0.0948889;-0.0011915
1203.81259918213;1.7152993;1.7162175;-0.01373544;-0.01426362;-0.1350959;-0.1021912;-0.0009182
1204.8751115799;1.7011098;1.7024488;-0.0152999;-0.01396531;-0.2328384;-0.2366099;-0.0013390
1205.93762397766;1.6844624;1.6862960;-0.0142694;-0.01421991;-0.1003012;-0.08550586;-0.0018336
1207.00001716614;1.6705000;1.6719908;-0.0141661;-0.01424185;-0.1320585;-0.1320721;-0.0014908
1208.0625295639;1.6547718;1.6563744;-0.01415284;-0.01402868;-0.1585287;-0.117969;-0.0016026
1209.12504196167;1.6406308;1.6424865;-0.01438026;-0.01396226;-0.09633308;-0.1028469;-0.0018557
